   9.7482875e-01   9.7246151e-01   9.9764270e-01
   9.7927501e-01   9.7664996e-01   1.0066774e+00
   9.8248305e-01   9.7895853e-01   1.0124366e+00
   9.8477206e-01   9.7988145e-01   1.0157440e+00
   9.8639463e-01   9.7980640e-01   1.0172416e+00
   9.8787705e-01   9.7951931e-01   1.0182245e+00
   9.8924498e-01   9.7907148e-01   1.0187880e+00
   9.9047217e-01   9.7843344e-01   1.0188848e+00
   9.9164099e-01   9.7773434e-01   1.0187322e+00
   9.9282749e-01   9.7709311e-01   1.0185310e+00
   9.9399398e-01   9.7646036e-01   1.0181958e+00
   9.9512219e-01   9.7581509e-01   1.0176890e+00
   9.9622799e-01   9.7518637e-01   1.0170598e+00
   9.9736036e-01   9.7465175e-01   1.0164407e+00
   9.9852903e-01   9.7423052e-01   1.0158647e+00
   9.9969273e-01   9.7386734e-01   1.0152374e+00
   1.0008302e+00   9.7353616e-01   1.0145145e+00
   1.0019357e+00   9.7323349e-01   1.0136913e+00
   1.0030193e+00   9.7297842e-01   1.0128017e+00
   1.0041066e+00   9.7281263e-01   1.0119191e+00
   1.0052404e+00   9.7280224e-01   1.0111585e+00
   1.0064076e+00   9.7293193e-01   1.0104955e+00
   1.0075405e+00   9.7310749e-01   1.0097724e+00
   1.0085957e+00   9.7326958e-01   1.0088911e+00
   1.0095562e+00   9.7339690e-01   1.0078187e+00
   1.0104316e+00   9.7350612e-01   1.0065871e+00
   1.0112577e+00   9.7365193e-01   1.0052934e+00
   1.0120971e+00   9.7392700e-01   1.0040999e+00
   1.0130319e+00   9.7445239e-01   1.0032170e+00
   1.0140059e+00   9.7514861e-01   1.0025127e+00
   1.0149066e+00   9.7585469e-01   1.0017197e+00
   1.0156853e+00   9.7650197e-01   1.0007277e+00
   1.0163456e+00   9.7709654e-01   9.9955247e-01
   1.0169431e+00   9.7771917e-01   9.9833587e-01
   1.0175825e+00   9.7852150e-01   9.9733925e-01
   1.0182514e+00   9.7948554e-01   9.9653739e-01
   1.0188560e+00   9.8047627e-01   9.9570988e-01
   1.0193628e+00   9.8144454e-01   9.9478138e-01
   1.0197697e+00   9.8238670e-01   9.9375241e-01
   1.0201065e+00   9.8334462e-01   9.9269938e-01
   1.0204348e+00   9.8440559e-01   9.9177447e-01
   1.0207854e+00   9.8561312e-01   9.9105567e-01
   1.0210904e+00   9.8686670e-01   9.9038302e-01
   1.0213012e+00   9.8809370e-01   9.8964419e-01
   1.0213983e+00   9.8926313e-01   9.8879526e-01
   1.0213910e+00   9.9038563e-01   9.8786072e-01
